fdc_id,description,brand_owner,brand_name,ingredients,serving_size,serving_size_unit,food_category,search_category
1970346,"WHEAT LOAVES, WHEAT","American Bakery Products, Inc.",LAWASH,"WATER, STONE GROUND WHOLE WHEAT FLOUR, UNBLEACHED UNBROMATED ENRICHED WHEAT FLOUR (NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), POWDERED CELLULOSE, FLAX FLOUR, WHEAT GLUTEN, CONTAINS 2% OR LESS OF THE FOLLOWING: CALCIUM PROPIONATE, POTASSIUM SORBATE, SALT, GUAR GUM, VEGETABLE MONO-DIGLYCERIDES.",57.0,g,Breads & Buns,wheat
1970338,"WHEAT LOAVES, WHEAT","American Bakery Products, Inc.",LAWASH,"WATER, STONE GROUND WHOLE WHEAT FLOUR, WHEAT GLUTEN, OAT FIBER, FLAX FLOUR, CONTAINS 2% OR LESS OF THE FOLLOWING: CALCIUM PROPIONATE, POTASSIUM SORBATE, SALT, GUAR GUM.",57.0,g,Breads & Buns,wheat
2267285,"WHEAT ROLLS, WHEAT",Rhodes International Inc.,RHODES,"WHOLE WHEAT FLOUR, WATER, UNBLEACHED ENRICHED WHITE FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, FERROUS SULFATE OR REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), GRANULATED SUGAR, YEAST, SOYBEAN OIL, BUTTER, NONFAT DRY MILK, WHEAT GLUTEN, MOLASSES, SALT, ASCORBIC ACID.",58.0,g,Frozen Bread & Dough,wheat
2550997,"WHEAT SNACK, WHEAT",La Placita Botanas Mexicanas,,"SOYBEAN OIL, WHEAT, FLOUR, CORN STARCH, IODIZED SALT, SODIUM BICARDONATE, ARTIFICIAL FOOD GRADE COLOR FD&C YELLOW NO.6",28.0,GRM,"Chips, Pretzels & Snacks",wheat
2544921,"WHEAT SNACKS, WHEAT","Dispoz-O Plastics, Inc.",CASA MEXICO,"WHEAT FLOUR, IODIZED SALT, CORN STARCH, YELLOW #5 & 6, SOYBEAN OIL (ONE OR MORE OF THE FOLLOWING: CORN, VEGETABLE CANOLA, CATTON SEED, SUNFLOWER OIL)",28.299999237060547,GRM,"Chips, Pretzels & Snacks",wheat
2292771,"WHEAT TORTILLAS, WHEAT",Smith's Food & Drug Centers Inc.,KROGER,"WHOLE WHEAT FLOUR, BLEACHED FLOUR META BISULSITE, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID, SALT BAKING POWDER (SODIUM BICARBONATE, SODIUM ACID PYRO-PHOSPHATE) FUMARIC ACID, SUGAR, RICE FLOUR, SHORTENING, MARGARINE,(PARTIALLY HYDROGENATED SOYBEAN AND COTTONSEED OILS WITH MONO 1 DIGLYCERIDES ADDED) WATER, WHEY POWDER (CONTAINS MILK PRODUCTS) L-CYSTENE (DOUGH CONDITIONER) TO KEEP FRESHNESS.",28.0,g,Mexican Dinner Mixes,wheat
2374958,"WHEAT ENGLISH MUFFINS, WHEAT","Wheat-Montana Bakery, Inc.",WHEAT MONTANA,"WATER, ENRICHED WHEAT FLOUR (WHEAT FLOUR, MALTED BARLEY FOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), YEAST, WHOLE WHEAT FLOUR, WHEAT GLUTEN, RYE FLOUR, CONTAINS LESS THAN 2% OF OATS, CORNMEAL, SUGARCANE MOLSSES, POTATO FLOUR, SUGAR, DISTILLED VINEGAR, HONEY, CULTURED WHEAT FLOUR, SALT, WHEAT BRAN, BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORNSTARCH, MONOCALCIUM PHOSPHATE), NON-GMO SOYBEAN GIL, ENZYMES, CALCIUM SULFATE, ASCORBIC ACID, CALCIUM PHOSPHATE, CARAMEL COLOR, FUMARIC ACID, MINERAL OIL (PROCESSING AID), ORGANIC SKIM MILK.",57.0,g,Breads & Buns,wheat
2036009,"BUTTER TOP WHEAT, WHEAT","Flowers Foods, Inc.",HOME PRIDE,"UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, HIGH FRUCTOSE CORN SYRUP, YEAST, WHOLE WHEAT FLOUR, RYE FLOUR, WHEAT BRAN, WHEAT GLUTEN, MOLASSES, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: SALT, BUTTER* (MADE FROM MILK), SOYBEAN OIL, CULTURED WHEAT FLOUR, VINEGAR, HONEY, DOUGH CONDITIONERS (CONTAINS ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE, CALCIUM STEAROYL LACTYLATE, MONOGLYCERIDES, MONO- AND DIGLYCERIDES, DISTILLED MONOGLYCERIDES, CALCIUM PEROXIDE, CALCIUM IODATE, DATEM, ETHOXYLATED MONO- AND DIGLYCERIDES, ENZYMES, ASCORBIC ACID), MONOCALCIUM PHOSPHATE, WHEAT STARCH, SOY LECITHIN, SOY FLOUR, CALCIUM CARBONATE, AMMONIUM SULFATE, CALCIUM SULFATE.",26.0,g,Breads & Buns,wheat
2112030,"ENRICHED WHEAT BREAD, WHEAT","Flowers Foods, Inc.",NATURE'S OWN,"WATER, UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), CELLULOSE, WHEAT GLUTEN, WHOLE WHEAT FLOUR, SUGAR, YEAST, WHEAT BRAN, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: CULTURED WHEAT FLOUR, SALT, VINEGAR, GUAR GUM, MALTED BARLEY FLOUR, CITRIC ACID, MONOCALCIUM PHOSPHATE, SODIUM CITRATE, CALCIUM SULFATE, SOY LECITHIN, ENZYMES, NIACIN, ASCORBIC ACID, IRON (FERROUS SULFATE), THIAMIN HYDROCHLORIDE, RIBOFLAVIN, FOLIC ACID, NATAMYCIN (TO RETARD SPOILAGE).",45.0,g,Breads & Buns,wheat
1867980,"GIANT WHEAT BREAD, WHEAT","Perfection Bakeries, Inc.",AUNT MILLIE'S,"ENRICHED UNBLEACHED FLOUR [WHEAT FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), NIACIN (VITAMIN B3), FOLIC ACID], WATER, HIGH FRUCTOSE CORN SYRUP, WHEAT BRAN, WHOLE GRAIN WHEAT FLOUR, YEAST, WHEAT GLUTEN, SOYBEAN OIL, WHOLE GRAIN OATMEAL, MOLASSES, WHOLE GRAIN RYE MEAL, SALT, BARLEY FLAKES, MONOGLYCERIDES, SODIUM STEAROYL LACTYLATE, CARAMEL COLOR, CALCIUM PROPIONATE (A PRESERVATIVE), SWEET DAIRY WHEY, VINEGAR, CALCIUM SULFATE, CITRIC ACID, ASCORBIC ACID, SOY LECITHIN.",57.0,g,Breads & Buns,wheat
2623626,"LARGE WHEAT BREAD, WHEAT","Bimbo Bakeries USA, Inc.",BIMBO,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, WHOLE WHEAT FLOUR, SUGAR, WHEAT GLUTEN, WHEAT BRAN, YEAST, INULIN (CHICKORY ROOT FIBER), VEGETABLE OIL (SOYBEAN), SALT, PRESERVATIVES (CALCIUM PROPIONATE, SORBIC ACID), DATEM, SOY LECITHIN, MONOGLYCERIDES, GRAIN VINEGAR, CITRIC ACID, MONOCALCIUM PHOSPHATE.",57.0,GRM,Breads & Buns,wheat
1904286,"LIGHT WHEAT BREAD, WHEAT","Lepage Bakeries, Inc.",COUNTRY KITCHEN,"WHEAT FLOUR [ENRICHED WITH BARLEY MALT, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], WATER, SOY FIBER, WHEAT BRAN, HIGH FRUCTOSE CORN SYRUP, WHEAT GLUTEN, YEAST, WHOLE WHEAT, CORN STARCH, CARAMEL COLOR, OATS, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: MILLED FLAXSEED, SALT, MALT, DOUGH CONDITIONERS (MONO & DIGLYCERIDES, ETHOXYLATED MONO & DIGLYCERIDES, SODIUM STEAROYL LACTYLATE), SOYBEAN OIL, CALCIUM SULFATE, CALCIUM PROPIONATE (TO RETARD SPOILAGE), CALCIUM PEROXIDE, MALTODEXTRIN, STEVIA LEAF EXTRACT, INULIN.",42.0,g,Breads & Buns,wheat
2474346,"SLICED WHEAT BREAD, WHEAT",Raley's,RALEY'S,"ENRICHED WHEAT FLOUR (FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE [VITAMIN B1], RIBOFLAVIN [VITAMIN B2], FOLIC ACID), WATER, WHOLE WHEAT FLOUR, YEAST, SUGAR, SOYBEAN OIL, WHEAT GLUTEN, SALT, WHEAT BRAN, MOLASSES, CALCIUM PROPIONATE (PRESERVATIVE), DATEM, MONOGLYCERIDES, SOY LECITHIN, CALCIUM SULFATE, CITRIC ACID, GRAIN VINEGAR, POTASSIUM IODATE, MONOCALCIUM PHOSPHATE.",41.0,g,Breads & Buns,wheat
2267043,"TOAST WHEAT BRAN, WHEAT","Goya Foods, Inc. ",GOYA,"WHEAT FLOUR. YEAST, WHEAT BRAN, SUGAR VEGETABLE OIL (PALM OR SOY OIL), MALT EXTRACT, WHEAT FIBER, SALT, WHEAT GLUTEN, EMULSIFIERS (POLYSORBATE 80, SODIUM STEAROYL LACTYLATE), ASCORBIC ACID, HEMICELLULASE ENZYME AND ALPHA AMYLASE ENZYME.",18.0,g,Breads & Buns,wheat
2464403,"WHEAT 35 BREAD, WHEAT","Bimbo Bakeries USA, Inc.",HEINER'S,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, WHOLE WHEAT FLOUR, WHEAT GLUTEN, CELLULOSE FIBER, MODIFIED WHEAT STARCH, SUGAR, YEAST, SALT, WHEAT BRAN, VEGETABLE OIL (SOYBEAN), CORN SYRUP, MONOGLYCERIDES, MONOCALCIUM PHOSPHATE, CALCIUM PROPIONATE (PRESERVATIVE), MALTED BARLEY, DATEM, SOY LECITHIN, CALCIUM SULFATE.",54.0,g,Breads & Buns,wheat
2216335,"WHEAT A FLATTENED BREADCRACKER, WHEAT",Nita Crisp Crackers,NITA CRISP,"UNBLEACHED ENRICHED WHEAT FLOUR, MALTED BARLEY FLOUR, WATER, SUNFLOWER OIL, SESAME SEEDS, CANE SUGAR, YEAST, KOSHER SALT, TABLE SALT.",28.0,g,Crackers & Biscotti,wheat
2638908,"WHEAT APPLAUSE CRACKERS, WHEAT","Meijer, Inc.",MEIJER,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WHOLE GRAIN WHEAT FLOUR, CANOLA AND/OR SOYBEAN AND/OR PALM OIL WITH TBHQ ADDED FOR FRESHNESS, SUGAR, SALT, CONTAINS 2% OR LESS OF: LEAVENING (CALCIUM PHOSPHATE AND/OR BAKING SODA), HIGH FRUCTOSE CORN SYRUP, SOY LECITHIN, SODIUM SULFITE.",15.0,GRM,Crackers & Biscotti,wheat
2478912,"WHEAT ARTISAN BREAD, WHEAT","Safeway, Inc.",SIGNATURE SELECT,"ENRICHED UNBLEACHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, IRON AS FERROUS SULFATE, THIAMINE MONONITRATE, ENZYME, RIBOFLAVIN, FOLIC ACID), WATER, WHOLE WHEAT FLOUR, CRUSHED WHEAT, YEAST, CONTAINS 2% OR LESS OF: WHEAT GLUTEN, SALT, SUGAR, DEXTROSE, POTASSIUM CHLORIDE, ENZYME, ASCORBIC ACID.",57.0,g,Breads & Buns,wheat
2312086,"WHEAT ARTISAN BREAD, WHEAT",Save Mart Supermarkets Inc.,PACIFIC COAST SELECTIONS,"ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, WHOLE WHEAT FLOUR, SUGAR, WHEAT GLUTEN, YEAST, HONEY, SALT, SOYBEAN OIL, DIACETYL TARTARIC ACID ESTERS OF MONO-DIGLYCERIDES (DATEM), OLIVE OIL, CALCIUM PROPIONATE (PRESERVATIVE), MOLASSES, VINEGAR, WHEAT BRAN, CALCIUM SULFATE, ASCORBIC ACID, ENZYMES.",35.0,g,Breads & Buns,wheat
2506799,"WHEAT ARTISAN CIABATTA, WHEAT",Atticus Bakery LLC.,,"WATER, ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WHOLE WHEAT FLOUR, CONTAINS LESS THAN 2% OF EACH OF THE FOLLOWING: SALT, DEGERMINATED YELLOW CORN MEAL, YEAST, WHEAT FLOUR, ASCORBIC ACID, ENZYMES",57.0,GRM,Breads & Buns,wheat
2541428,"WHEAT BREAD LOAF, WHEAT","Safeway, Inc.",LUCKY,"ENRICHED UNBLEACHED WHEAT FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, CRUSHED WHEAT, YEAST, SUGAR, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: VITAL WHEAT GLUTEN, SALT, SOYBEAN OIL, HONEY, MOLASSES, RAISIN JUICE CONCENTRATE, YEAST NUTRIENT (AMMONIUM SULFATE), DOUGH CONDITIONERS (SODIUM STEAROYL LACTYLATE, ASCORBIC ACID, MONOCALCIUM PHOSPHATE), CALCIUM PROPIONATE (MOLD INHIBITOR), CALCIUM SULFATE, ENZYMES.",30.0,GRM,Breads & Buns,wheat
2486786,"WHEAT COTTAGE BREAD, WHEAT","Bimbo Bakeries USA, Inc.",SELECT,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, WHOLE WHEAT FLOUR, POTATO FLAKES, YEAST, VEGETABLE OIL (SOYBEAN), WHEAT GLUTEN, SUGAR, SALT, HONEY, WHEAT BRAN, MALT EXTRACT (BARLEY), MOLASSES, CALCIUM PROPIONATE (PRESERVATIVE), DATEM, MONOGLYCERIDES, SOY LECITHIN, CITRIC ACID, POTASSIUM IODATE.",30.0,g,Breads & Buns,wheat
2056478,"WHEAT COTTAGE BREAD, WHEAT","Hy-Vee, Inc.",HY-VEE,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, WHOLE WHEAT FLOUR, POTATO FLAKES, YEAST, SOYBEAN OIL, WHEAT GLUTEN, SUGAR, SALT, HONEY, MOLASSES, CALCIUM SULFATE, WHEAT BRAN, CARAMEL COLOR, CALCIUM PROPIONATE (PRESERVATIVE), DATEM, ETHOXYLATED MONO- AND DIGLYCERIDES, MONOGLYCERIDES, MONOCALCIUM PHOSPHATE, SOY LECITHIN, POTASSIUM IODATE.",30.0,g,Breads & Buns,wheat
2399925,"WHEAT DEMI PARISIAN, WHEAT","Aryzta, LLC",CUISINE DE FRANCE,"WATER, WHEAT FLOUR, UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WHEAT BRAN, YEAST, CONTAINS 2% OR LESS OF: SALT, DEXTROSE, OAT HULL FIBER, MONOGLYCERIDES, DATEM, DOUGH CONDITIONERS (ASCORBIC ACID, ENZYMES, L-CYSTEINE HYDROCHLORIDE).",48.0,g,Breads & Buns,wheat
2303893,"WHEAT DINNER ROLLS, WHEAT",Lunds Inc,LUNDS & BYERLYS,"WATER, BRONZE CHIEF 100% WHOLE WHEAT FLOUR, NATURAL WHITE UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), CANE SUGAR, YEAST, VITAL WHEAT GLUTEN, CANOLA OIL, SALT, WHEAT BRAN, DOUGH CONDITIONER (WHEAT FLOUR, ASCORBIC ACID, ENZYMES), VINEGAR, CULTURED WHEAT, INACTIVE DRY YEAST.",38.0,g,Breads & Buns,wheat
2635528,"WHEAT DINNER ROLLS, WHEAT",Target Stores,MARKET PANTRY,"WATER, WHOLE WHEAT FLOUR, UNBLEACHED BREAD FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), CANOLA OIL, SUGAR, YEAST, CONTAINS LESS THAN 2% OF: SHORTENING (WATER, MONOGLYCERIDES, PROPIONIC ACID, PHOSPHORIC ACID), WHEY, CORN FLOUR, MONOCALCIUM PHOSPHATE, L-CYSTEINE HYDROCHLORIDE, HONEY, SALT, NONFAT MILK, MALT (MALTED BARLEY, WHEAT FLOUR, DEXTROSE), VINEGAR, CULTURED WHEAT STARCH, WHEAT FLOUR, CITRIC ACID, EGGS, WHEAT FLOUR, ASCORBIC ACID, ENZYMES.",28.0,GRM,Breads & Buns,wheat
2657320,"WHEAT ENGLISH MUFFINS, WHEAT",,HY-VEE,"WATER, ENRICHED WHEAT FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), YEAST, WHOLE WHEAT FLOUR, VITAL WHEAT GLUTEN, DEGERMED YELLOW CORN MEAL, RYE FLOUR, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: WHOLE GRAIN ROLLED OATS, MOLASSES, POTATO FLOUR, DEXTROSE, WHITE DISTILLED VINEGAR, HONEY, SALT, WHEAT BRAN, SOYBEAN OIL, PRESERVATIVES (CALCIUM PROPIONATE, POTASSIUM SORBATE), SODIUM ACID PYROPHOSPHATE, SODIUM STEAROYL LACTYLATE (SSL), CARAMEL COLOR, SODIUM BICARBONATE, CORN STARCH, FUMARIC ACID, HYDROGENATED SOYBEAN OIL, MONOCALCIUM PHOSPHATE, MINERAL OIL (PROCESSING AID), NON-FAT DRY MILK.",57.0,GRM,Breads & Buns,wheat
2393816,"WHEAT ENGLISH MUFFINS, WHEAT","Bimbo Bakeries USA, Inc.",SARA LEE,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, WHOLE WHEAT FLOUR, SUGAR, YEAST, HONEY, RICE FLOUR, WHEAT GLUTEN, SOYBEAN OIL, SALT, CORNMEAL, CALCIUM PROPIONATE (PRESERVATIVE), GRAIN VINEGAR, MONOGLYCERIDES, NATURAL FLAVOR, SOY, WHEY.",66.0,g,Breads & Buns,wheat
1972107,"WHEAT ENGLISH MUFFINS, WHEAT",Milton G. Waldbaum Company,CRYSTAL FARMS,"WATER, ENRICHED WHEAT FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), YEAST, WHOLE WHEAT FLOUR, WHEAT GLUTEN, RYE FLOUR, CONTAINS 2% OR LESS OF THE FOLLOWING: OATS, CORNMEAL, SUGARCANE MOLASSES, POTATO FLOUR, DISTILLED VINEGAR, HONEY, DEXTROSE, SALT, CALCIUM PROPIONATE, WHEAT BRAN, BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORNSTARCH, MONOCALCIUM PHOSPHATE), SOYBEAN OIL, CALCIUM SULFATE, ASCORBIC ACID, ENZYMES, CALCIUM PHOSPHATE, FUMARIC ACID, HYDROGENATED SOYBEAN OIL, CARAMEL COLOR, POTASSIUM SORBATE, NON-FAT DRY MILK.",57.0,g,Breads & Buns,wheat
2486771,"WHEAT ENGLISH MUFFINS, WHEAT","Bimbo Bakeries USA, Inc.",BAKING MASTER,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, WHOLE WHEAT FLOUR, YEAST, SUGAR, RICE FLOUR, SALT, GRAIN VINEGAR, CORNMEAL, LEAVENING (SODIUM ACID PYROPHOSPHATE, BAKING SODA, MONOCALCIUM PHOSPHATE), CALCIUM PROPIONATE (PRESERVATIVE), WHEAT GLUTEN, VEGETABLE OIL (SOYBEAN), FUMARIC ACID, CALCIUM SULFATE, NONFAT MILK.",61.0,g,Breads & Buns,wheat
2480135,"WHEAT ENRICHED BREAD, WHEAT","Safeway, Inc.",VALUE CORNER,"UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, WHOLE WHEAT FLOUR, HONEY, HIGH FRUCTOSE CORN SYRUP, WHEAT GLUTEN, WHEAT BRAN, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: YEAST, SOY FLOUR, SALT, CULTURED WHEAT FLOUR, SOYBEAN OIL, DOUGH CONDITIONERS (CONTAINS ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE, CALCIUM STEAROYL LACTYLATE, MONOGLYCERIDES, MONO- AND DIGLYCERIDES, DISTILLED MONOGLYCERIDES, CALCIUM PEROXIDE, CALCIUM IODATE, DATEM, ETHOXYLATED MONO- AND DIGLYCERIDES, ENZYMES, ASCORBIC ACID), CALCIUM SULFATE, MONOCALCIUM PHOSPHATE, SOY LECITHIN, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID, CALCIUM CARBONATE.",26.0,g,Breads & Buns,wheat
2375129,"WHEAT ENTERTAINER CRACKERS, WHEAT","Associated Wholesale Grocers, Inc.",BEST CHOICE,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), HIGH OLEIC SUNFLOWER AND/OR CANOLA OIL WITH ROSEMARY EXTRACT AND ASCORBIC ACID FOR FRESHNESS, WHEAT GERM, SUGAR, WHEY POWDER, CONTAINS 2% OR LESS OF: SALT, LEAVENING (AMMONIUM BICARBONATE, BAKING SODA), INACTIVE YEAST, WHEAT BRAN, SODIUM METABISULFITE, ENZYMES.",15.0,g,Crackers & Biscotti,wheat
2675090,"WHEAT ENTERTAINING CRACKERS, WHEAT","Safeway, Inc.",SIGNATURE SELECT,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), HIGH OLEIC CANOLA OIL AND/OR HIGH OLEIC SUNFLOWER OIL WITH ROSEMARY EXTRACT AND ASCORBIC ACID FOR FRESHNESS, WHEAT GERM, SUGAR, CONTAINS LESS THAN 2% OF SALT, WHEY POWDER, LEAVENING (AMMONIUM BICARBONATE, BAKING SODA), INACTIVE YEAST, WHEAT BRAN, SODIUM METABISULFITE, ENZYMES.",15.0,GRM,Crackers & Biscotti,wheat
2605884,"WHEAT ENTERTAINING CRACKERS, WHEAT",Target Stores,GOOD & GATHER,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), HIGH OLEIC SUNFLOWER OIL, WHEAT GERM, SUGAR, WHEY POWDER, CONTAINS 2% OR LESS OF: SALT, LEAVENING (AMMONIUM BICARBONATE, BAKING SODA), NATURAL WHEAT FLAVOR (AUTOLYZED YEAST EXTRACT, HYDROLYZED WHEAT PROTEIN), WHEAT BRAN, ENZYMES.",15.0,GRM,Crackers & Biscotti,wheat
673166,"WHEAT ENTERTAINMENT CRACKERS, WHEAT",NOB HILL TRADING CO.,,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUNFLOWER OIL AND/OR CANOLA OIL (CONTAINS ASCORBIC ACID AND ROSEMARY), WHEAT GERM, SUGAR, WHEY POWDER, NATURAL FLAVOR (MALTODEXTRIN, AUTOLYZED YEAST EXTRACT, CARAMEL COLOR, CITRIC ACID, ONION POWDER, MODIFIED CORN STARCH), AMMONIUM BICARBONATE, SALT, SODIUM BICARBONATE, WHEAT BRAN, MONOCALCIUM PHOSPHATE, PROTEASE, SODIUM METABISULPHITE (AS A DOUGH CONDITIONER.)",15.0,g,Crackers & Biscotti,wheat
2665962,"WHEAT FLOUR SNACK, WHEAT",GS1 Mexico,SNAKY,"WHEAT FLOUR, SALT, SODIUM BICARBONATE, YELLOW 6, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: COTTONSEED, SOYBEAN, SUNFLOWER, COM AND/OR PALM OLEIN).",27.0,GRM,"Chips, Pretzels & Snacks",wheat
2382845,"WHEAT FLOUR TORTILLAS, WHEAT","Circle Foods, LLC",TORTILLA LAND,"WHOLE WHEAT FLOUR, WATER, WHEAT FLOUR, CANOLA OIL, SALT, SUGAR.",49.0,g,Mexican Dinner Mixes,wheat
2160848,"WHEAT HAMBURGER BUNS, WHEAT",Lunds Inc,LUNDS & BYERLYS,"WATER, BRONZE CHIEF 100% WHOLE WHEAT FLOUR, NATURAL WHITE UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), CANE SUGAR, VITAL WHEAT GLUTEN, CANOLA OIL, YEAST, DOUGH CONDITIONER (WHEAT FLOUR, ASCORBIC ACID, ENZYMES), SALT, WHEAT BRAN, CULTURED WHEAT, VINEGAR.",64.0,g,Breads & Buns,wheat
1827728,"WHEAT HAMBURGER BUNS, WHEAT","Fareway Stores, Inc.",FAREWAY,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, WHOLE WHEAT FLOUR, SUGAR, SOYBEAN OIL, YEAST, WHEAT GLUTEN, SALT, MONOGLYCERIDES, CALCIUM SULFATE, CALCIUM PROPIONATE (PRESERVATIVE), GRAIN VINEGAR, DATEM, CARAMEL COLOR, MONOCALCIUM PHOSPHATE, POTASSIUM IODATE, SOY LECITHIN.",43.0,g,Breads & Buns,wheat
